0000266686;0000266686;ACERTIL 5MG 30CPDS;03072020;V;4222;5837;000;1407;1946;0000;CX;CPDS;3000;000;000;A;SERVIER;0000266686;50;000;000;1127800740029;31012024;7898029550216;+;N;S;90288050;  ;;N;N
0000306808;0000306808;ACETATO ABIRATERONA 250MG 120CPDS;07072020;V;759375;1011722;000;63281;84310;0000;CX;CPDS;12000;000;000;A;SUN FARMACEUTICA;0000306808;50;000;000;1468200680013;30092023;7898272945166;-;N;S;90413652;  ;;S;N
0000318150;0000318150;ACETATO ABIRATERONA 250MG 120CPDS REV.;14102020;V;759375;1011722;000;63281;84310;0000;CX;CPDS;12000;000;000;A;TEVA;0000318150;50;000;000;1557300510013;30042030;7898587901598;-;N;S;90478126;  ;;S;N
0000285404;0000285404;ACETATO HIDROCORTISONA 10MG/G CRM.DERM.20G;07072020;V;981;1307;000;0491;0654;0000;BG;GRS;2000;000;000;A;TEUTO BRAS;0000285404;50;000;000;1037005270035;30062024;7896112127277;-;N;S;90381076;  ;;S;N
0000173864;0000173864;ACETILCISTEINA 20MG/ML XPE.120ML+CP.MED.;07072020;V;2464;3283;000;0205;0274;0000;FR;ML;12000;000;000;A;TEUTO BRAS;0000173864;50;000;000;1037005800034;31052022;7896112158882;-;N;S;90259211;  ;;S;N
0000175494;0000175494;ACETILCISTEINA 40MG/ML XPE.120ML+CP.MED.;07072020;V;3222;4293;000;0269;0358;0000;FR;ML;12000;000;000;A;TEUTO BRAS;0000175494;50;000;000;1037005800131;31052022;7896112158981;-;N;S;90259220;  ;;S;N
0000253703;0000253703;ACICLOVIR 200MG 25CPDS;02022021;V;4453;6156;000;1781;2462;0000;CX;CPDS;2500;000;000;A;TEUTO BRAS;0000253703;50;000;000;1037006100011;31122029;7896112128762;+;N;S;90312201;  ;;S;N
0000298597;0000298597;ACICLOVIR 200MG 30CPDS;30062020;V;5645;7804;000;1882;2601;0000;CX;CPDS;3000;000;000;A;UNIAO QUIMICA;0000298597;50;000;000;1049714160065;31032023;7896006202875;+;N;S;90429150;  ;;S;N
0000315438;0000315438;ACICLOVIR 200MG 30CPDS;07082020;V;7938;10974;000;2646;3658;0000;CX;CPDS;3000;000;000;A;RANBAXY;0000315438;50;000;000;1235200570091;31012026;7897076922021;+;N;S;90456270;  ;;S;N
0000304319;0000304319;ACICLOVIR 200MG 500CPDS;02042019;F;125780;000;000;2516;0000;0000;CX;CPDS;50000;000;000;A;RANBAXY;0000304319;50;000;000;1235200570065;31012026;7897076921819;+;S;S;90412370;  ;;S;N
0000297259;0000297259;ACICLOVIR 200MG 50CPDS;30062020;V;8782;12141;000;1756;2428;0000;CX;CPDS;5000;000;000;A;SANDOZ;0000297259;50;000;000;1004703290094;31072022;7897595635198;+;N;S;90402936;  ;;S;N
0000286398;0000286398;ACICLOVIR 200MG FR 25CPDS;19062020;V;5952;8228;000;2381;3291;0000;FR;CPDS;2500;000;000;A;SANOFI MEDLEY;0000286398;50;000;000;1832602830022;31032022;7896422504058;+;N;S;90391802;  ;;S;N
0000286399;0000286399;ACICLOVIR 400MG 30CPDS;19062020;V;12988;17955;000;4329;5985;0000;FR;CPDS;3000;000;000;A;SANOFI MEDLEY;0000286399;50;000;000;1832602830065;31032022;7896422504065;+;N;S;90391799;  ;;S;N
0000304320;0000304320;ACICLOVIR 400MG 30CPDS;07082020;V;15885;21960;000;5295;7320;0000;CX;CPDS;3000;000;000;A;RANBAXY;0000304320;50;000;000;1235200570073;31012026;7897076921826;+;N;S;90412389;  ;;S;N
0000304321;0000304321;ACICLOVIR 400MG 500CPDS;02042019;F;251659;000;000;5033;0000;0000;CX;CPDS;50000;000;000;A;RANBAXY;0000304321;50;000;000;1235200570081;31012026;7897076921833;+;S;S;90412397;  ;;S;N
0000315340;0000315340;ACIDO CLORIDRICO ULTRAPURO 0,6MOL SER.6ML;07072020;F;18200;000;000;0000;0000;0000;BOL;LTS;600;000;000;A;LIFE;0000315340;20;000;000;ISENTO;;;#;S;N;;  ;;N;N
0000297276;0000297276;ACIDO ZOLEDRONICO 4MG SOL.INJ.FA 100ML;30062020;F;84119;000;000;841190;0000;0000;CX;FA;100;000;000;A;SANDOZ;0000297276;50;000;000;1004706010051;31032022;7897595633651;+;N;S;90380614;  ;;S;N
0000296314;0000296314;ACNEN GEL 50MG/G 20G;30062020;F;1887;000;000;0944;0000;0000;BG;GRS;2000;000;000;A;UNIAO QUIMICA;0000296314;50;000;000;NOTIFICACAO;;7896006213710;-;N;S;;  ;;N;N
0005610020;0005610020;ACT-HIB 1DOSE+1SER.DIL;30062020;V;3433;4746;000;0000;0000;0000;   ;DOSE;100;000;000;A;SANOFI MEDLEY;0005610020;50;000;000;1832603980011;30092022;7891058999568;+;N;N;90476042;  ;;N;N
0000268085;0000268085;ACTEMRA 162MG SOL.INJ.4SER.PREENCH.0,9ML;03072020;F;455647;000;000;1139118;0000;0000;CX;SER;400;000;000;A;ROCHE;0000268085;50;000;000;1010006550080;31012029;7896226506890;+;S;S;90321812;  ;;N;N
0000319161;0000319161;ACTEMRA 20MG/ML SOL.DIL.INFUS.IV 1FA 20ML;15122020;F;339072;000;000;0000;0000;0000;CX;FA;100;000;000;A;ROCHE;0000319161;50;000;000;1010006550056;31012029;2896226505893;+;S;N;90489250;  ;;N;N
0000254522;0000254522;ACTONEL CHRONOS 35MG 2CPDS REV.LIB.RETARD.;30062020;V;7138;9868;000;35690;49340;0000;CX;CPDS;200;000;000;A;SANOFI MEDLEY;0000254522;50;000;000;1832604170038;28022025;7891058016142;+;N;S;90488342;  ;;N;N
0000254523;0000254523;ACTONEL CHRONOS 35MG 4CPDS REV.LIB.RETARD.;30062020;V;14273;19732;000;35683;49330;0000;CX;CPDS;400;000;000;A;SANOFI MEDLEY;0000254523;50;000;000;1832604170046;28022025;7891058016159;+;N;S;90488350;  ;;N;N
0000243357;0000243357;ADACEL POLIO VACINA ADSORVIDA DIFTERIA+TETANO+PERTUSSIS ACELULAR SUSP.INJ.0,5ML+2AG.;30062020;V;8183;11313;000;0000;0000;0000;FA;ML;050;000;000;A;SANOFI MEDLEY;0000243357;50;000;000;1832603990023;31032026;7891058022877;+;N;N;90444663;  ;;N;N
0000315161;0000315161;ADACEL SUSP.INJ.FA 0,5ML;30062020;V;11004;15212;000;0000;0000;0000;FA;ML;050;000;000;A;SANOFI MEDLEY;0000315161;50;000;000;1832604000019;31032028;7891058021276;+;N;N;90475852;  ;;N;N
0000313505;0000313505;ADAPTADOR PEG C/CONEXAO ENFIT 16FR ENTRISTAR KANGAROO C/INJ.LATERAL N/EST.;11032020;F;13320;000;000;0000;0000;0000;CX;UN;100;000;000;A;CARDINAL HEALTH MS;0000313505;20;000;000;81356112372;VIGENTE;; ;N;N;100889654;MC;8884751622E;N;N
0000313506;0000313506;ADAPTADOR PEG C/CONEXAO ENFIT 20FR ENTRISTAR KANGAROO C/INJ.LATERAL N/EST.;11032020;F;16475;000;000;0000;0000;0000;CX;UN;100;000;000;A;CARDINAL HEALTH MS;0000313506;20;000;000;81356112372;VIGENTE;; ;N;N;100889654;MC;8884752042E;N;N
0000253610;0000253610;ADCETRIS 50MG PO LIOF.INJ.1FA;07072020;F;1766433;000;000;0000;0000;0000;FR;MG;5000;000;000;A;TAKEDA;0000253610;50;000;000;1063902690012;30092024;7896641810275;-;S;N;90298047;  ;;N;N
0000300853;0000300853;ADILOZ 600MG 10CPDS REV.;09042019;V;207434;286765;000;207434;286765;0000;CX;CPDS;1000;000;000;A;SIGMA PHARMA;0000300853;50;000;000;1023512230018;31072022;7896004760025;+;N;S;90390415;  ;;N;N
0000269614;0000269614;ADVATE 1000UI PO LIOF.INJ.1FA+1FA DIL.5ML+CONJ.REC.INFUS.;03072020;F;359135;000;000;0000;0000;0000;CX;FA;100;000;000;A;SHIRE FARMACEUTICA;0000269614;50;000;000;1697900140034;31072029;7898924769645;+;S;N;90430301;  ;;N;N
0000269616;0000269616;ADVATE 250UI PO LIOF.INJ.1FA+1FA DIL.5ML+CONJ.REC.INFUS.;03072020;F;99482;000;000;0000;0000;0000;CX;FA;100;000;000;A;SHIRE FARMACEUTICA;0000269616;50;000;000;1697900140018;31072029;7898924769621;+;S;N;90430280;  ;;N;N
0000269617;0000269617;ADVATE 500UI PO LIOF.INJ.1FA+1FA DIL.5ML+CONJ.REC.INFUS;03072020;F;189013;000;000;0000;0000;0000;CX;FR;100;000;000;A;SHIRE FARMACEUTICA;0000269617;50;000;000;1697900140026;31072029;7898924769638;+;S;N;90430298;  ;;N;N
0000311937;0000311937;ADVIL 200MG 2CPDS REV. F.V.;02022021;V;000;323;000;0000;1615;0000;CX;CPDS;200;000;000;A;WYETH;0000311937;50;000;000;1211004550041;31102027;;-;N;S;;  ;;N;N
0000316461;0000316461;ADVIL 400MG 10CAPS GEL.MOLE;02022021;V;1746;2326;000;1746;2326;0000;CX;CAPS;1000;000;000;A;WYETH;0000316461;50;000;000;1211004550149;31102027;7891045164184;-;N;S;90485378;  ;;N;N
0000311935;0000311935;ADVIL 400MG 160CAPS GEL.MOLE;02022021;V;21460;28591;000;1341;1787;0000;CX;CAPS;16000;000;000;A;WYETH;0000311935;50;000;000;1211004550084;31102027;7891268187137;-;N;S;90460154;  ;;N;N
0000248685;0000248685;ADVIL 400MG 16CAPS GEL.MOLE;02022021;V;2794;3722;000;1746;2326;0000;FR;CAPS;1600;000;000;A;WYETH;0000248685;50;000;000;1211004550191;31102027;7891045043588;-;N;S;90456491;  ;;N;N
0000320440;0000320440;ADVIL 400MG 2CAPS GEL.MOLE F.V.;02022021;V;000;476;000;0000;2380;0000;CX;CAPS;200;000;000;A;WYETH;0000320440;50;000;000;1211004550114;31102027;7891045164207;-;N;S;;  ;;N;N
0000307837;0000307837;ADVIL 400MG 3CAPS GEL.MOLE F.V;02022021;V;000;712;000;0000;2373;0000;BL;CAPS;300;000;000;A;WYETH;0000307837;50;000;000;1211004550076;31102027;7891268044409;-;N;S;;  ;;N;N
0000311938;0000311938;ADVIL 400MG 3CAPS GEL.MOLE F.V.;01032020;V;000;695;000;0000;2317;0000;CX;CAPS;300;000;000;A;WYETH;0000311938;50;000;000;1211004550114;31102027;;-;N;S;;  ;;N;N
0000307836;0000307836;ADVIL 400MG 60CAPS GEL.MOLE;02022021;V;10694;14248;000;1782;2375;0000;CX;CAPS;6000;000;000;A;WYETH;0000307836;50;000;000;1211004550076;31102027;7891268044171;-;N;S;90456220;  ;;N;N
0000311936;0000311936;ADVIL 400MG 8CAPS GEL.MOLE F.V.;02022021;V;000;1430;000;0000;1788;0000;CX;CAPS;800;000;000;A;WYETH;0000311936;50;000;000;1211004550084;31102027;7891268187144;-;N;S;;  ;;N;N
0000263213;0000263213;AEBOL 100MG 3BLX10CPDS REV.;30062020;V;15047;20802;000;5016;6934;0000;CX;CPDS;3000;000;000;A;ZYDUS NIKKHO;0000263213;50;000;000;1565100530021;30062020;7898940658022;+;N;S;90325044;  ;;N;N
0000263212;0000263212;AEBOL 25MG 15CPDS REV.;30062020;V;2501;3457;000;1667;2305;0000;CX;CPDS;1500;000;000;A;ZYDUS NIKKHO;0000263212;50;000;000;1565100530011;30062020;7898940658015;+;N;S;90325036;  ;;N;N
0000280194;0000280194;AEBOL 25MG 30CPDS REV.;30062020;V;3439;4754;000;1146;1585;0000;BL;CPDS;3000;000;000;A;ZYDUS NIKKHO;0000280194;50;000;000;1565100530038;30062020;7898927562205;+;N;S;90364040;  ;;N;N
0000263751;0000263751;AERODIVENT 0,25MG/ML SOL.INAL.20ML;07072020;V;670;926;000;0335;0463;0000;FR;ML;2000;000;000;A;TEUTO BRAS;0000263751;50;000;000;1037006310014;30062020;7896112157380;-;N;S;90312520;  ;;N;N
0000262116;0000262116;AFOPIC 5MG BL.AL.20CPDS;07072020;V;757;1009;000;0379;0505;0000;CX;CPDS;2000;000;000;A;TEUTO BRAS;0000262116;50;000;000;1037001570069;31122021;7896112198246;-;N;S;90339207;  ;;N;N
0000065018;0000065018;AGENTE HEMOSTATICO ATIVO HELITENE 0,5G;06092016;F;65000;000;000;0000;0000;0000;   ;UN;100;000;000;A;DABASONS;0000065018;20;000;000;10099430085;27122026;; ;N;N;;ME;1692-ZL;N;N
0000308968;0000308968;AGLUCOSE 50MG BL.AL.AL.30CPDS;07072020;V;2394;3310;000;0798;1103;0000;CX;CPDS;3000;000;000;A;SIGMA PHARMA;0000308968;50;000;000;1356900350024;28022023;;+;N;S;90428994;  ;;N;N
0000315269;0000315269;AGRYLIN 0,5MG 100CAPS DURA;03072020;V;267488;369786;000;26749;36979;0000;CX;CAPS;10000;000;000;A;SHIRE FARMACEUTICA;0000315269;50;000;000;1697900070011;31122027;7898924769096;+;N;S;90416554;  ;;N;N
0000319705;0000319705;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNA 19GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319705;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-19-0-N;N;N
0000319709;0000319709;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNA 22GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319709;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-22-0-N;N;N
0000319713;0000319713;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNA 25GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319713;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-25-0-N;N;N
0000319707;0000319707;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNB 19GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319707;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-19-1-N;N;N
0000319711;0000319711;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNB 22GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319711;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-22-1-N;N;N
0000319715;0000319715;AGULHA ASPIRACAO ECOENDOSCOPICA N EUS FNB 25GA CANAL 2,8MM;10122020;F;460230;000;000;0000;0000;0000;ENV;UN;100;000;000;A;PROMEDON SAO PAULO;0000319715;20;000;800;10306840173;VIGENTE;; ;N;N;100882080;ME;EUS-25-1-N;N;N
0000153391;0000153391;AGULHA BIOPSIA IP INDOVASIVE 18GAX23CM 2PARTES;24072019;F;191700;000;000;0000;0000;0000;CX;UN;100;000;000;A;MEDICAL BRAZIL;0000153391;20;000;800;80459130007;VIGENTE;; ;N;N;100911730;ME;BCIP021823;N;N
0000153392;0000153392;AGULHA BIOPSIA IP INDOVASIVE 18GAX23CM 3PARTES;24072019;F;191700;000;000;0000;0000;0000;CX;UN;100;000;000;A;MEDICAL BRAZIL;0000153392;20;000;800;80459130007;VIGENTE;; ;N;N;100911730;ME;BCIPO31823;N;N
0000317517;0000317517;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 20GAX150MM;16092020;F;40000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317517;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4105-24;N;N
0000317516;0000317516;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 21GAX100MM;16092020;F;40000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317516;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4104-24;N;N
0000317515;0000317515;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 22GAX100MM;16092020;F;60000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317515;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4103-24;N;N
0000317512;0000317512;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 22GAX35MM;16092020;F;60000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317512;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4100-24;N;N
0000317513;0000317513;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 22GAX50MM;16092020;F;60000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317513;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4101-24;N;N
0000317514;0000317514;AGULHA BLOQUEIO NERVO PERIFERICO ECHOGLO SINGLE SHOT 22GAX80MM;16092020;F;60000;000;000;0000;0000;0000;BL;UN;100;000;000;A;CIRURGICA FERNANDES;0000317514;20;000;000;80228990157;10022030;; ;N;N;100885330;MC;24-4102-24;N;N
0000153394;0000153394;AGULHA CHIBA 22GAX20CM INDOVASIVE;24072019;F;191700;000;000;0000;0000;0000;CX;UN;100;000;000;A;MEDICAL BRAZIL;0000153394;20;000;800;80459130007;VIGENTE;; ;N;N;100911730;ME;BCCN012220;N;N
0000239634;0000239634;AGULHA DESC.P/BIOPSIA MAGNUM 12GAX10CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000239634;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1210;N;N
0000062809;0000062809;AGULHA DESC.P/BIOPSIA MAGNUM 12GAX13CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062809;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1213;N;N
0000239635;0000239635;AGULHA DESC.P/BIOPSIA MAGNUM 12GAX16CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000239635;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1216;N;N
0000239636;0000239636;AGULHA DESC.P/BIOPSIA MAGNUM 12GAX20CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000239636;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1220;N;N
0000062810;0000062810;AGULHA DESC.P/BIOPSIA MAGNUM 14GAX10CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062810;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1410;N;N
0000062811;0000062811;AGULHA DESC.P/BIOPSIA MAGNUM 14GAX13CM;07082018;F;121000;000;000;0000;0000;0000;CX;TIRA;100;000;000;A;BARD;0000062811;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1413;N;N
0000062812;0000062812;AGULHA DESC.P/BIOPSIA MAGNUM 14GAX16CM;19052020;F;125000;000;000;0000;0000;0000;CT;UN;100;000;000;A;BARD;0000062812;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1416;N;N
0000033231;0000033231;AGULHA DESC.P/BIOPSIA MAGNUM 14GAX20CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000033231;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1420;N;N
0000033232;0000033232;AGULHA DESC.P/BIOPSIA MAGNUM 16GAX10CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000033232;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1610;N;N
0000033233;0000033233;AGULHA DESC.P/BIOPSIA MAGNUM 16GAX13CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000033233;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1613;N;N
0000062813;0000062813;AGULHA DESC.P/BIOPSIA MAGNUM 16GAX16CM;07082018;F;121000;000;000;0000;0000;0000;CX;TIRA;100;000;000;A;BARD;0000062813;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1616;N;N
0000062814;0000062814;AGULHA DESC.P/BIOPSIA MAGNUM 16GAX20CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062814;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1620;N;N
0000062815;0000062815;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX10CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062815;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1810;N;N
0000033237;0000033237;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX13CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000033237;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1813;N;N
0000033238;0000033238;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX16CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000033238;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1816;N;N
0000044895;0000044895;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX20CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000044895;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1820;N;N
0000062816;0000062816;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX25CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062816;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1825;N;N
0000062817;0000062817;AGULHA DESC.P/BIOPSIA MAGNUM 18GAX30CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062817;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN1830;N;N
0000062818;0000062818;AGULHA DESC.P/BIOPSIA MAGNUM 20GAX10CM;19052020;F;125000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000062818;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN2010;N;N
0000239633;0000239633;AGULHA DESC.P/BIOPSIA MAGNUM 20GAX13CM;07082018;F;121000;000;000;0000;0000;0000;CX;UN;100;000;000;A;BARD;0000239633;20;000;000;80689090080;VIGENTE;; ;N;N;100903878;ME;MN2013;N;N
